date,component,reliability,effective_weight,instability,pruned,below_streak,reactivate_streak
2024-05-21,ema,0.7554603944314843,0.2045639771801141,0.4666666666666667,False,0,0
2024-05-21,volume,0.7554603944314843,0.1988590057049715,0.5333333333333333,False,0,0
2024-05-22,rsi,0.6170879729651407,0.20112179487179485,0.4666666666666667,False,0,0
2024-05-22,macd,0.6170879729651407,0.20112179487179485,0.4666666666666667,False,0,0
2024-05-22,bb,0.6170879729651407,0.20112179487179485,0.4666666666666667,False,0,0
2024-05-22,ema,0.6170879729651407,0.1955128205128205,0.5333333333333333,False,0,0
2024-05-22,volume,0.6170879729651407,0.20112179487179485,0.4666666666666667,False,0,0
2024-05-23,rsi,0.505891895074787,0.19885900570497148,0.5333333333333333,False,0,0
2024-05-23,macd,0.505891895074787,0.19885900570497148,0.5333333333333333,False,0,0
2024-05-23,bb,0.505891895074787,0.19885900570497148,0.5333333333333333,False,0,0
2024-05-23,ema,0.505891895074787,0.2045639771801141,0.4666666666666667,False,0,0
2024-05-23,volume,0.505891895074787,0.19885900570497148,0.5333333333333333,False,0,0
2024-05-24,rsi,0.5929347268820989,0.2011217948717949,0.4666666666666667,False,0,0
2024-05-24,macd,0.5929347268820989,0.2011217948717949,0.4666666666666667,False,0,0
2024-05-24,bb,0.5929347268820989,0.2011217948717949,0.4666666666666667,False,0,0
2024-05-24,ema,0.5929347268820989,0.19551282051282054,0.5333333333333333,False,0,0
2024-05-24,volume,0.5929347268820989,0.2011217948717949,0.4666666666666667,False,0,0
2024-05-28,rsi,0.5746823465224546,0.19885900570497148,0.5333333333333333,False,0,0
2024-05-28,macd,0.5746823465224546,0.19885900570497148,0.5333333333333333,False,0,0
2024-05-28,bb,0.5746823465224546,0.19885900570497148,0.5333333333333333,False,0,0
2024-05-28,ema,0.5746823465224546,0.2045639771801141,0.4666666666666667,False,0,0
2024-05-28,volume,0.5746823465224546,0.19885900570497148,0.5333333333333333,False,0,0
2024-05-29,rsi,0.5600147336654445,0.20112179487179488,0.4666666666666667,False,0,0
2024-05-29,macd,0.5600147336654445,0.20112179487179488,0.4666666666666667,False,0,0
2024-05-29,bb,0.5600147336654445,0.20112179487179488,0.4666666666666667,False,0,0
2024-05-29,ema,0.5600147336654445,0.19551282051282054,0.5333333333333333,False,0,0
2024-05-29,volume,0.5600147336654445,0.20112179487179488,0.4666666666666667,False,0,0
2024-05-30,rsi,0.6364278399735512,0.19885900570497145,0.5333333333333333,False,0,0
2024-05-30,macd,0.6364278399735512,0.19885900570497145,0.5333333333333333,False,0,0
2024-05-30,bb,0.6364278399735512,0.19885900570497145,0.5333333333333333,False,0,0
2024-05-30,ema,0.6364278399735512,0.2045639771801141,0.4666666666666667,False,0,0
2024-05-30,volume,0.6364278399735512,0.19885900570497145,0.5333333333333333,False,0,0
2024-05-31,rsi,0.6978334122027458,0.2011217948717949,0.4666666666666667,False,0,0
2024-05-31,macd,0.6978334122027458,0.2011217948717949,0.4666666666666667,False,0,0
2024-05-31,bb,0.6978334122027458,0.2011217948717949,0.4666666666666667,False,0,0
2024-05-31,ema,0.6978334122027458,0.1955128205128205,0.5333333333333333,False,0,0
2024-05-31,volume,0.6978334122027458,0.2011217948717949,0.4666666666666667,False,0,0
2024-06-03,rsi,0.7471789300461266,0.19885900570497148,0.5333333333333333,False,0,0
2024-06-03,macd,0.7471789300461266,0.19885900570497148,0.5333333333333333,False,0,0
2024-06-03,bb,0.7471789300461266,0.19885900570497148,0.5333333333333333,False,0,0
2024-06-03,ema,0.7471789300461266,0.2045639771801141,0.4666666666666667,False,0,0
2024-06-03,volume,0.7471789300461266,0.19885900570497148,0.5333333333333333,False,0,0
2024-06-04,rsi,0.6986329881850674,0.20112179487179488,0.4666666666666667,False,0,0
2024-06-04,macd,0.6986329881850674,0.20112179487179488,0.4666666666666667,False,0,0
